"STATION","NAME","DATE","PRCP","TMAX","TMIN"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-13","0.00","76","53"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-14","0.00","55","31"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-15","0.00","52","32"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-16","0.00","54","36"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-17","1.49","61","43"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-18","0.00","59","34"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-19","0.00","54","35"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-20","0.00","67","44"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-21","0.34","59","43"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-22","0.05","50","44"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-23","0.00","73","49"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-24","0.62","68","56"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-25","0.00","59","27"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-26","0.08","48","31"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-27","0.00","38","25"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-28","0.00","49","22"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-29","0.00","44","23"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-30","0.13","34","17"
"USC00310674","BELHAVEN 1 SE, NC US","1970-12-31","0.00","38","23"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-01","0.22","55","33"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-02","0.00","46","25"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-03","0.00","54","26"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-04","0.00","51","29"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-05","0.19","64","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-06","0.14","72","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-07","0.05","43","33"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-08","0.00","44","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-09","1.01","35","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-10","0.24","35","33"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-11","0.00","41","34"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-12","0.00","51","35"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-13","0.00","54","35"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-14","0.00","55","37"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-15","0.19","66","41"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-16","0.54","54","27"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-17","0.00","38","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-18","0.00","48","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-19","0.00","35","20"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-20","0.00","31","17"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-21","0.00","36","19"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-22","0.00","53","24"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-23","0.28","57","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-24","0.10","58","35"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-25","0.71","53","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-26","0.20","49","39"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-27","0.00","66","26"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-28","0.00","32","18"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-29","0.00","36","18"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-30","0.00","55","22"
"USC00310674","BELHAVEN 1 SE, NC US","1971-01-31","0.52","65","37"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-01","0.19","42","20"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-02","0.00","32","14"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-03","0.00","34","19"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-04","0.37","40","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-05","0.34","40","33"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-06","0.00","65","38"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-07","0.00","59","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-08","0.46","64","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-09","0.18","61","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-10","0.00","44","22"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-11","0.00","38","24"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-12","0.00","48","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-13","0.86","63","38"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-14","0.11","61","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-15","0.00","44","26"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-16","0.00","56","30"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-17","0.00","51","26"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-18","0.00","55","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-19","0.00","64","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-20","0.00","73","44"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-21","0.01","73","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-22","0.01","69","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-23","0.62","76","54"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-24","0.00","65","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-25","0.00","56","33"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-26","0.00","66","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-27","0.38","68","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-02-28","0.00","72","50"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-01","0.06","71","50"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-02","0.21","55","46"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-03","1.22","52","47"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-04","1.62","58","34"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-05","0.00","45","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-06","0.00","58","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-07","0.01","67","46"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-08","0.00","65","34"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-09","0.00","49","30"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-10","0.00","53","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-11","0.10","55","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-12","0.00","64","35"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-13","0.00","68","43"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-14","0.00","75","54"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-15","0.00","77","53"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-16","0.06","76","54"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-17","0.00","75","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-18","0.00","51","27"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-19","0.00","54","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-20","0.01","65","39"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-21","0.00","54","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-22","0.00","57","41"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-23","0.00","71","50"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-24","0.00","57","28"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-25","0.00","50","26"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-26","0.29","46","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-27","0.19","42","31"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-28","0.11","46","32"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-29","0.00","63","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-30","0.28","55","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-03-31","0.00","55","32"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-01","0.00","59","36"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-02","0.00","73","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-03","0.16","75","43"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-04","0.00","67","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-05","0.00","68","45"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-06","1.69","65","51"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-07","0.10","56","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-08","0.00","55","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-09","0.00","68","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-10","0.00","77","55"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-11","0.00","73","37"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-12","0.00","72","41"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-13","0.00","83","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-14","0.00","87","61"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-15","0.00","69","35"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-16","0.00","65","39"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-17","0.00","76","45"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-18","0.00","78","51"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-19","0.00","75","43"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-20","0.00","75","45"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-21","0.00","82","47"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-22","0.15","84","58"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-23","0.00","75","39"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-24","0.11","62","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-25","0.00","74","44"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-26","0.00","76","50"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-27","0.00","81","42"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-28","0.23","68","50"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-29","0.30","74","56"
"USC00310674","BELHAVEN 1 SE, NC US","1971-04-30","0.00","76","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-01","0.00","57","40"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-02","0.00","73","46"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-03","0.21","76","51"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-04","0.00","64","43"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-05","0.00","69","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-06","0.00","80","52"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-07","0.00","88","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-08","0.00","80","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-09","0.00","82","57"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-10","0.00","75","51"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-11","0.00","79","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-12","0.00","79","57"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-13","0.00","82","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-14","0.55","80","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-15","0.01","71","57"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-16","1.08","76","57"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-17","0.02","77","54"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-18","0.00","84","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-19","0.00","86","62"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-20","0.00","83","66"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-21","0.03","84","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-22","1.89","66","56"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-23","0.00","78","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-24","0.00","77","56"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-25","0.00","79","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-26","0.00","82","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-27","0.00","88","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-28","0.00","88","62"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-29","0.48","77","61"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-30","0.18","74","58"
"USC00310674","BELHAVEN 1 SE, NC US","1971-05-31","0.01","68","58"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-01","0.00","75","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-02","0.00","85","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-03","0.00","80","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-04","0.00","83","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-05","0.00","91","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-06","0.00","93","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-07","0.00","91","73"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-08","0.00","94","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-09","0.00","91","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-10","0.00","84","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-11","0.00","81","58"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-12","0.00","82","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-13","0.98","85","66"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-14","0.00","85","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-15","0.00","89","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-16","0.00","86","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-17","0.04","76","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-18","0.00","78","62"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-19","0.00","83","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-20","1.83","80","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-21","0.00","87","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-22","0.00","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-23","0.00","84","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-24","0.39","82","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-25","0.00","80","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-26","0.00","85","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-27","0.38","93","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-28","0.00","89","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-29","0.00","91","75"
"USC00310674","BELHAVEN 1 SE, NC US","1971-06-30","0.00","88","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-01","0.00","89","75"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-02","0.40","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-03","3.27","89","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-04","0.00","80","66"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-05","0.00","80","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-06","0.00","87","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-07","0.44","88","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-08","0.16","84","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-09","0.00","88","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-10","0.00","87","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-11","0.06","89","75"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-12","0.05","92","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-13","0.00","77","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-14","0.00","85","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-15","0.00","92","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-16","0.03","87","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-17","1.19","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-18","0.00","91","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-19","0.00","93","77"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-20","0.25","89","73"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-21","0.97","87","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-22","0.60","73","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-23","0.00","82","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-24","0.87","83","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-25","0.00","86","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-26","0.04","89","73"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-27","0.01","89","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-28","0.18","87","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-29","0.02","85","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-30","0.09","86","73"
"USC00310674","BELHAVEN 1 SE, NC US","1971-07-31","0.30","87","76"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-01","0.00","85","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-02","0.00","87","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-03","0.03","88","73"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-04","0.04","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-05","0.09","87","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-06","0.00","84","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-07","0.00","83","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-08","0.00","87","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-09","0.00","87","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-10","0.00","87","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-11","0.00","88","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-12","0.00","91","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-13","0.00","86","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-14","0.02","82","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-15","0.01","86","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-16","0.21","87","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-17","0.02","79","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-18","1.27","77","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-19","0.00","87","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-20","0.00","90","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-21","0.00","91","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-22","0.00","92","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-23","0.30","90","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-24","0.00","85","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-25","0.00","83","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-26","0.07","83","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-27","0.58","81","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-28","3.31","77","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-29","0.17","83","70"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-30","0.00","83","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-08-31","0.00","84","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-01","0.00","85","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-02","0.00","84","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-03","0.00","83","66"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-04","0.00","85","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-05","0.00","85","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-06","0.00","84","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-07","0.00","85","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-08","0.10","85","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-09","1.46","82","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-10","0.34","81","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-11","0.00","86","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-12","0.32","85","74"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-13","1.97","85","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-14","0.00","81","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-15","0.00","81","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-16","0.00","85","62"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-17","0.00","84","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-18","0.00","87","72"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-19","0.97","86","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-20","0.00","84","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-21","0.00","84","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-22","0.00","87","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-23","0.00","82","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-24","0.00","83","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-25","0.00","79","53"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-26","0.00","75","54"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-27","0.00","78","56"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-28","0.00","79","59"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-29","0.00","81","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-09-30","2.96","74","66"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-01","7.73","74","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-02","0.13","78","71"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-03","0.66","76","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-04","0.18","73","68"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-05","0.07","75","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-06","0.42","81","62"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-07","0.03","81","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-08","0.00","75","47"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-09","0.00","69","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-10","1.01","78","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-11","1.02","72","48"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-12","0.00","70","49"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-13","0.00","74","52"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-14","0.00","76","54"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-15","0.00","80","59"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-16","0.00","81","57"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-17","0.00","74","58"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-18","0.01","78","59"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-19","0.12","68","58"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-20","0.00","72","60"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-21","0.35","72","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-22","0.02","77","65"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-23","2.28","70","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-24","2.60","75","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-25","0.23","76","69"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-26","0.15","78","61"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-27","0.05","72","63"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-28","0.00","77","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-29","0.00","75","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-30","0.02","72","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-10-31","0.09","80","66"
"USC00310674","BELHAVEN 1 SE, NC US","1971-11-01","0.00","80","64"
"USC00310674","BELHAVEN 1 SE, NC US","1971-11-02","0.00","79","67"
"USC00310674","BELHAVEN 1 SE, NC US","1971-11-03","0.49","82","71"
